name,lon,lat,avg_ad,avg_juv,names_old,counted,type,id
Pitseng - Khora-ea-Mokhooa,28.316666666666666,-29.083333333333332,35,15,NA,1,breed,da_157
Pitseng - Bolahla,28.3,-29.1,10,4,NA,1,breed,da_156
Moteng Pass,28.566666666666666,-28.8,10,4,NA,1,breed,da_121
Metebong-ea-Lelingoa,28.933333333333334,-28.966666666666665,13.6,6,NA,1,breed,da_114
Upper Senqu,29.033333333333335,-29.083333333333332,21,9,NA,1,breed,da_232
Monyetleng,28.866666666666667,-29.683333333333334,72,31,NA,1,breed,da_119
Mohlokohloko,28.9,-29.683333333333334,56.666666666666664,24,NA,1,breed,da_118
Macacaceng,29.033333333333335,-29.7,20,9,NA,1,breed,da_87
Ha Ramaepho,28.95,-29.8,74,32,NA,1,breed,da_48
Matebeng Pass,28.916666666666668,-29.883333333333333,40,17,NA,1,breed,da_99
Fangs North,28.983333333333334,-29.866666666666667,8,3,NA,1,breed,da_40
iTsolwane,29.216666666666665,-29.933333333333334,20,9,NA,1,breed,da_61
Maqukhu Breeding,28.583333333333332,-29.933333333333334,14,6,NA,1,breed,da_96
Maseepho,28.583333333333332,-30.016666666666666,18.5,8,NA,1,breed,da_98
Thaba-Maseka,28.5,-30.016666666666666,27.5,12,NA,1,breed,da_203
Semonkong,28.066666666666666,-29.883333333333333,19.1974358974359,8,NA,1,breed,da_188
MaraKabei Manong,28.05,-29.683333333333334,8.666666666666666,4,NA,1,breed,da_97
